0,1.00032,0.558701,400.106
0.1,1,0.458608,396.38
0.2,1.00033,0.504949,393.787
0.3,1.00023,0.511017,400.806
0.4,1.00003,0.509616,394.97
0.5,1.00039,0.460047,395.657
0.6,1.00013,0.541012,400.291
0.7,1.0001,0.493586,393.358
0.8,1.00039,0.472359,397.68
0.9,1.00005,0.527703,399.615
1,1.00019,0.501172,393.101
1.1,1.00035,0.479193,399.337
1.2,1.00001,0.503762,397.918
1.3,1.00029,0.53548,393.791
1.4,1.00028,0.446079,400.749
1.5,1.00001,0.534098,395.783
1.6,1.00036,0.499204,394.609
1.7,1.00018,0.49341,400.917
1.8,1.00006,0.479416,394.407
1.9,1.0004,0.551326,396.653
2,1.00009,0.453014,399.858
2.1,1.00014,0.511386,392.755
2.2,1.00038,0.518076,398.309
2.3,1.00003,0.488641,398.785
2.4,1.00024,0.48093,393.169
2.5,1.00032,0.534412,399.782
2.6,1.00001,0.489549,396.59
2.7,1.00032,0.471152,393.957
2.8,1.00024,0.543211,400.956
2.9,1.00003,0.479263,395.149
3,1.00038,0.491395,395.547
3.1,1.00014,0.50828,400.702
3.2,1.00009,0.525215,393.844
3.3,1.0004,0.445934,397.72
3.4,1.00006,0.545981,399.598
3.5,1.00019,0.489295,392.819
3.6,1.00036,0.487952,399.169
3.7,1.00001,0.498472,398.004
3.8,1.00028,0.534321,393.531
3.9,1.00029,0.455941,400.251
4,1.00001,0.515992,395.469
4.1,1.00035,0.521918,394.316
4.2,1.00019,0.469895,400.816
4.3,1.00006,0.505085,394.393
4.4,1.00039,0.521086,396.337
4.5,1.0001,0.487742,399.991
4.6,1.00013,0.474979,393.113
4.7,1.00038,0.551722,398.49
4.8,1.00003,0.460561,399.091
4.9,1.00023,0.505899,393.148
5,1.00033,0.510237,399.928
5.1,1,0.511178,397.116
5.2,1.00032,0.454984,394.116
5.3,1.00024,0.550615,400.846
5.4,1.00003,0.480441,394.904
5.5,1.00038,0.485636,395.203
5.6,1.00015,0.516557,400.649
5.7,1.00009,0.511961,393.809
5.8,1.0004,0.466047,397.227
5.9,1.00007,0.518631,399.238
6,1.00018,0.520924,392.615
6.1,1.00036,0.457055,399.017
6.2,1.00001,0.527655,398.188
6.3,1.00027,0.504234,393.412
6.4,1.00029,0.487861,400.247
6.5,1.00001,0.483931,395.922
6.6,1.00035,0.550244,394.606
6.7,1.0002,0.449148,401.133
6.8,1.00005,0.519096,394.532
6.9,1.00039,0.510341,396.311
7,1.0001,0.495378,400.344
7.1,1.00013,0.472667,393.439
7.2,1.00039,0.545665,398.349
7.3,1.00004,0.47545,398.823
7.4,1.00022,0.485396,392.787
7.5,1.00033,0.53212,399.653
7.6,1.00001,0.487389,397.213
7.7,1.00031,0.483097,393.822
7.8,1.00025,0.517381,400.414
7.9,1.00002,0.516642,394.799
8,1.00037,0.450978,395.069
8.1,1.00015,0.546234,400.882
8.2,1.00008,0.485775,393.981
8.3,1.0004,0.491441,397.182
8.4,1.00007,0.495019,399.62
8.5,1.00017,0.540098,393.054
8.6,1.00037,0.44598,399.313
8.7,1.00002,0.529626,398.413
8.8,1.00027,0.507718,393.385
8.9,1.0003,0.48159,400.312
9,1.00001,0.494625,396.302
9.1,1.00035,0.532785,394.574
9.2,1.00021,0.474353,400.778
9.3,1.00005,0.488143,394.228
9.4,1.00039,0.54172,395.884
9.5,1.00011,0.465539,400.388
9.6,1.00012,0.503275,393.445
9.7,1.00039,0.512944,397.937
9.8,1.00004,0.509297,398.727
9.9,1.00022,0.453953,392.755
