0,0.00197327,0.0078853,0.0177127,0.0314168,0.0489435,0.0702235,0.0951729,0.123693,0.155672,0.190983,0.229487,0.271031,0.315453,0.362576,0.412215,0.464173,0.518246,0.574221,0.631875,0.690983,0.75131,0.812619,0.874667,0.937209,1,1.06279,1.12533,1.18738,1.24869,1.30902,1.36812,1.42578,1.48175,1.53583,1.58779,1.63742,1.68455,1.72897,1.77051,1.80902,1.84433,1.87631,1.90483,1.92978,1.95106,1.96858,1.98229,1.99211,1.99803,2,1.99803,1.99211,1.98229,1.96858,1.95106,1.92978,1.90483,1.87631,1.84433,1.80902,1.77051,1.72897,1.68455,1.63742,1.58779,1.53583,1.48175,1.42578,1.36812,1.30902,1.24869,1.18738,1.12533,1.06279,1,0.937209,0.874667,0.812619,0.75131,0.690983,0.631875,0.574221,0.518246,0.464173,0.412215,0.362576,0.315453,0.271031,0.229487,0.190983,0.155672,0.123693,0.0951729,0.0702235,0.0489435,0.0314168,0.0177127,0.0078853,0.00197327,2.99952e-32,
0,0.00238856,0.00954064,0.0214159,0.0379479,0.0590455,0.0845933,0.114453,0.148465,0.18645,0.228209,0.273525,0.322166,0.373887,0.428427,0.485516,0.544874,0.606213,0.669237,0.733647,0.799141,0.865412,0.932155,0.999067,1.06585,1.13219,1.19782,1.26244,1.32577,1.38754,1.4475,1.5054,1.561,1.61408,1.66443,1.71185,1.75617,1.79722,1.83485,1.86894,1.89935,1.92601,1.94882,1.96772,1.98266,1.99361,2.00056,2.0035,2.00247,1.99748,1.9886,1.97588,1.95939,1.93924,1.91553,1.88837,1.85788,1.82422,1.78753,1.74797,1.7057,1.6609,1.61376,1.56446,1.5132,1.46018,1.4056,1.34967,1.2926,1.2346,1.1759,1.11669,1.05719,0.997624,0.938189,0.879098,0.820554,0.762757,0.705904,0.650184,0.595784,0.54288,0.491646,0.442244,0.394832,0.349557,0.30656,0.265972,0.227914,0.192498,0.159828,0.129998,0.10309,0.0791793,0.0583306,0.0405991,0.0260309,0.0146628,0.00652321,0.00163175,2.99952e-32,
0,0.002818,0.0112568,0.0252705,0.0447822,0.0696844,0.0998388,0.135077,0.175201,0.219986,0.269177,0.322497,0.379644,0.440292,0.504098,0.570701,0.639722,0.710774,0.783455,0.857359,0.932074,1.00719,1.08229,1.15696,1.23081,1.30345,1.37448,1.44354,1.51028,1.57437,1.6355,1.69337,1.74772,1.7983,1.8449,1.88733,1.92543,1.95906,1.98812,2.01253,2.03224,2.04721,2.05747,2.06303,2.06394,2.06029,2.05216,2.03968,2.02298,2.00222,1.97756,1.94919,1.9173,1.88209,1.8438,1.80262,1.7588,1.71255,1.66413,1.61374,1.56165,1.50806,1.45322,1.39734,1.34064,1.28335,1.22567,1.16779,1.10991,1.05222,0.994887,0.938085,0.881973,0.8267,0.772409,0.719233,0.667296,0.616717,0.567604,0.520058,0.474174,0.430039,0.387734,0.347332,0.308903,0.272509,0.238208,0.206053,0.176092,0.148369,0.122924,0.0997934,0.0790091,0.0606004,0.0445928,0.031009,0.0198679,0.0111855,0.0049745,0.00124411,2.99952e-32,
0,0.00141774,0.00566714,0.0127367,0.0226072,0.0352515,0.0506348,0.0687142,0.0894393,0.112752,0.138586,0.166868,0.197519,0.230449,0.265566,0.302767,0.341948,0.382993,0.425787,0.470205,0.51612,0.5634,0.611911,0.661513,0.712067,0.763429,0.815455,0.867998,0.920912,0.974049,1.02726,1.08041,1.13334,1.18591,1.23797,1.28938,1.34001,1.3897,1.43832,1.48572,1.53178,1.57635,1.61929,1.66047,1.69975,1.73699,1.77205,1.80481,1.83511,1.86283,1.88783,1.90997,1.92911,1.94513,1.9579,1.96728,1.97317,1.97544,1.974,1.96873,1.95956,1.94642,1.92923,1.90797,1.8826,1.85313,1.81956,1.78193,1.74032,1.69482,1.64554,1.59263,1.53627,1.47668,1.41409,1.34876,1.28101,1.21116,1.13956,1.0666,0.992684,0.918239,0.843709,0.769556,0.696249,0.624268,0.554095,0.48621,0.421088,0.359191,0.300971,0.246855,0.197247,0.152525,0.113031,0.0790709,0.0509103,0.0287715,0.0128303,0.00321404,2.99952e-32,
0,0.000774113,0.00309962,0.00698612,0.0124497,0.0195127,0.0282041,0.0385584,0.050616,0.0644222,0.0800269,0.0974838,0.116849,0.138182,0.16154,0.186983,0.214568,0.244348,0.276373,0.310685,0.347318,0.386299,0.427641,0.471345,0.517396,0.565767,0.616408,0.669254,0.724218,0.781193,0.84005,0.900639,0.962784,1.02629,1.09094,1.15649,1.22268,1.28924,1.35586,1.42223,1.48802,1.5529,1.6165,1.67849,1.7385,1.79616,1.85113,1.90306,1.95159,1.9964,2.03718,2.07363,2.10547,2.13246,2.15437,2.171,2.1822,2.18782,2.18777,2.18199,2.17045,2.15316,2.13018,2.10157,2.06747,2.02804,1.98345,1.93395,1.87978,1.82124,1.75863,1.69232,1.62265,1.55002,1.47484,1.39752,1.31851,1.23825,1.15719,1.07579,0.994501,0.913791,0.834106,0.755894,0.679587,0.605608,0.534365,0.466247,0.401624,0.340846,0.284238,0.2321,0.184707,0.142306,0.105117,0.0733286,0.0471029,0.0265705,0.0118328,0.00296172,2.99952e-32,
0,0.00420496,0.0167811,0.0376125,0.0665067,0.103197,0.147345,0.198543,0.256324,0.320159,0.389469,0.46363,0.541981,0.623831,0.708466,0.795159,0.883177,0.971789,1.06028,1.14793,1.23409,1.31809,1.39934,1.47726,1.55135,1.62114,1.68622,1.74625,1.80094,1.85005,1.89342,1.93094,1.96255,1.98827,2.00814,2.02227,2.03082,2.03397,2.03195,2.02502,2.01347,1.9976,1.97773,1.9542,1.92734,1.89749,1.86498,1.83016,1.79332,1.75479,1.71483,1.67373,1.63171,1.58902,1.54583,1.50234,1.45868,1.41499,1.37137,1.32789,1.28463,1.24162,1.19888,1.15643,1.11427,1.07238,1.03075,0.989358,0.948176,0.907181,0.866351,0.825671,0.785129,0.744725,0.704468,0.664379,0.624491,0.584849,0.545514,0.506559,0.468073,0.430154,0.392916,0.356483,0.320989,0.286577,0.253395,0.221598,0.191342,0.162786,0.136086,0.111393,0.0888545,0.0686076,0.0507801,0.0354873,0.0228304,0.0128945,0.00574768,0.00143946,2.99952e-32,
0,0.00259238,0.0103613,0.0232818,0.0413117,0.064391,0.0924409,0.125364,0.163042,0.205337,0.25209,0.303119,0.35822,0.417168,0.479711,0.545578,0.614473,0.686078,0.760052,0.836033,0.91364,0.992473,1.07211,1.15213,1.23208,1.31152,1.38997,1.46698,1.54209,1.61483,1.68477,1.75145,1.81448,1.87343,1.92795,1.97769,2.02233,2.0616,2.09527,2.12314,2.14506,2.16094,2.17073,2.17442,2.17205,2.16372,2.14958,2.12981,2.10463,2.07433,2.0392,1.99957,1.95582,1.90833,1.8575,1.80374,1.74748,1.68912,1.62909,1.56779,1.50561,1.44291,1.38004,1.31731,1.25502,1.19343,1.13275,1.07317,1.01487,0.957954,0.902533,0.848671,0.796413,0.745781,0.696778,0.649394,0.603607,0.559388,0.516706,0.47553,0.435833,0.397597,0.36081,0.325473,0.2916,0.259217,0.228365,0.199099,0.171483,0.145594,0.121517,0.0993427,0.0791668,0.0610845,0.0451892,0.0315693,0.0203052,0.0114667,0.00511082,0.00127991,2.99952e-32,
0,0.0011624,0.00463899,0.0103985,0.0183904,0.0285463,0.0407829,0.0550046,0.0711065,0.0889781,0.108507,0.129581,0.152096,0.175952,0.201064,0.227358,0.254778,0.283285,0.312856,0.343489,0.3752,0.40802,0.441997,0.477191,0.513672,0.551517,0.590807,0.63162,0.674031,0.718105,0.763895,0.811435,0.860741,0.911803,0.964585,1.01902,1.07501,1.13244,1.19113,1.25089,1.3115,1.37269,1.43419,1.49567,1.5568,1.61722,1.67654,1.73439,1.79037,1.84406,1.89506,1.94298,1.98742,2.02801,2.06438,2.0962,2.12313,2.14491,2.16127,2.17199,2.17689,2.17581,2.16866,2.15537,2.13592,2.11033,2.07868,2.04107,1.99766,1.94865,1.89429,1.83486,1.77068,1.70212,1.62956,1.55345,1.47423,1.3924,1.30847,1.22296,1.13642,1.04941,0.962498,0.876255,0.791252,0.708054,0.627219,0.549291,0.474796,0.404239,0.338099,0.276826,0.220835,0.170508,0.126185,0.0881668,0.0567086,0.0320218,0.0142709,0.00357356,2.99952e-32,
0,0.00255712,0.0101999,0.0228432,0.0403467,0.0625173,0.0891132,0.119848,0.154394,0.192395,0.233462,0.27719,0.323161,0.37095,0.420134,0.470301,0.521053,0.572013,0.622832,0.673193,0.722815,0.771454,0.818911,0.865025,0.909679,0.952797,0.994342,1.03432,1.07275,1.10972,1.1453,1.17961,1.21277,1.24492,1.2762,1.30674,1.33667,1.36611,1.39518,1.42395,1.45249,1.48082,1.50898,1.53692,1.56461,1.59196,1.61886,1.64518,1.67077,1.69542,1.71893,1.74109,1.76165,1.78036,1.79696,1.81121,1.82283,1.83158,1.83721,1.83949,1.83822,1.83318,1.82422,1.81119,1.79396,1.77246,1.74662,1.71644,1.68192,1.64312,1.60013,1.55308,1.50213,1.44749,1.38941,1.32815,1.26403,1.19739,1.12862,1.05811,0.986287,0.913612,0.840554,0.7676,0.695246,0.623999,0.554367,0.486857,0.421968,0.360189,0.301991,0.247825,0.198117,0.153261,0.113616,0.0795034,0.0512008,0.0289409,0.0129074,0.00323361,2.99952e-32,
0,0.00198329,0.00793491,0.0178597,0.0317648,0.0496587,0.0715497,0.0974446,0.127347,0.161256,0.199161,0.241046,0.286879,0.336617,0.390197,0.447539,0.50854,0.573072,0.640983,0.712088,0.786174,0.862995,0.942271,1.02369,1.1069,1.19152,1.27714,1.3633,1.44953,1.53533,1.62015,1.70346,1.78469,1.86326,1.9386,2.01013,2.07728,2.13951,2.19629,2.24713,2.29155,2.32916,2.35958,2.38252,2.39772,2.40501,2.40429,2.39552,2.37874,2.35407,2.3217,2.28191,2.23502,2.18144,2.12163,2.05611,1.98545,1.91026,1.83116,1.74883,1.66394,1.57716,1.48918,1.40065,1.31221,1.22447,1.13799,1.05332,0.970929,0.89124,0.814627,0.741401,0.671815,0.606065,0.544287,0.486563,0.432923,0.383348,0.337776,0.296107,0.258207,0.223914,0.193045,0.165399,0.140766,0.118927,0.0996644,0.0827611,0.0680072,0.0552017,0.0441558,0.0346941,0.0266568,0.0199003,0.0142979,0.00974018,0.0061352,0.00340811,0.00150113,0.00037325,2.99952e-32,
0,0.00382493,0.0152494,0.0341242,0.0602044,0.0931554,0.13256,0.177925,0.228696,0.284259,0.343963,0.407123,0.473035,0.540989,0.61028,0.680219,0.750143,0.819425,0.887482,0.953781,1.01785,1.07927,1.13769,1.19283,1.24447,1.29245,1.33668,1.37713,1.41381,1.4468,1.4762,1.50217,1.52488,1.54455,1.5614,1.57566,1.58758,1.5974,1.60535,1.61168,1.61659,1.62028,1.62293,1.6247,1.62571,1.62609,1.6259,1.62521,1.62404,1.62239,1.62025,1.61758,1.6143,1.61034,1.60559,1.59992,1.59322,1.58533,1.57611,1.56539,1.55302,1.53885,1.5227,1.50443,1.48391,1.46099,1.43558,1.40757,1.37689,1.34348,1.30734,1.26845,1.22686,1.18264,1.13589,1.08675,1.03538,0.982008,0.926861,0.870218,0.812386,0.753699,0.694519,0.635229,0.576234,0.517949,0.460803,0.405228,0.351657,0.300516,0.252222,0.207176,0.165757,0.128317,0.0951806,0.0666347,0.0429291,0.0242719,0.010827,0.00271268,2.99952e-32,
0,0.00149379,0.00596966,0.0134112,0.0237917,0.0370749,0.0532161,0.0721632,0.0938584,0.11824,0.145242,0.174799,0.206844,0.241311,0.278138,0.317263,0.358626,0.402172,0.447845,0.49559,0.545353,0.597073,0.650688,0.706126,0.763305,0.822131,0.882494,0.944267,1.0073,1.07142,1.13644,1.20214,1.26826,1.33454,1.40068,1.46635,1.53123,1.59493,1.65709,1.71732,1.77522,1.83039,1.88244,1.93097,1.97562,2.01604,2.05188,2.08287,2.10872,2.12921,2.14417,2.15344,2.15695,2.15464,2.14651,2.13263,2.11309,2.08804,2.05765,2.02218,1.98186,1.937,1.88793,1.83498,1.77852,1.71892,1.65656,1.59184,1.52514,1.45684,1.38732,1.31694,1.24605,1.175,1.10409,1.03363,0.963913,0.895199,0.82774,0.761768,0.697499,0.635136,0.574866,0.516864,0.461292,0.408302,0.358036,0.310629,0.266203,0.224876,0.186757,0.151946,0.120537,0.0926134,0.0682528,0.0475222,0.0304798,0.0171737,0.00764192,0.00191186,2.99952e-32,
0,0.00144217,0.00576535,0.0129595,0.0230077,0.0358865,0.0515664,0.070012,0.0911833,0.115036,0.141523,0.170593,0.202196,0.236279,0.272788,0.31167,0.352872,0.396338,0.442013,0.48984,0.539758,0.591702,0.6456,0.701371,0.758925,0.818159,0.878956,0.941178,1.00467,1.06927,1.13476,1.20093,1.26754,1.33431,1.40095,1.46714,1.53255,1.59681,1.65957,1.72042,1.77897,1.83483,1.88759,1.93687,1.98228,2.02347,2.06008,2.0918,2.11836,2.13951,2.15505,2.16482,2.16871,2.16666,2.15866,2.14476,2.12504,2.09965,2.06876,2.03262,1.9915,1.94569,1.89554,1.84141,1.78369,1.72277,1.65906,1.59298,1.52494,1.45535,1.38461,1.31311,1.24121,1.16927,1.09761,1.02656,0.956405,0.887405,0.819808,0.753841,0.68971,0.627602,0.567689,0.510129,0.455067,0.402636,0.35296,0.306156,0.262331,0.221588,0.184024,0.149729,0.118789,0.0912821,0.067282,0.0468541,0.0300563,0.0169377,0.0075379,0.001886,2.99952e-32,
0,0.00271155,0.0108141,0.0242123,0.0427498,0.0662125,0.0943334,0.126798,0.163249,0.203295,0.246518,0.292479,0.340726,0.390803,0.442256,0.494643,0.547536,0.60053,0.653247,0.705341,0.756503,0.80646,0.854979,0.901868,0.946977,0.990194,1.03145,1.0707,1.10795,1.14323,1.17659,1.20811,1.23789,1.26605,1.29271,1.31802,1.3421,1.36511,1.38717,1.40843,1.429,1.44901,1.46854,1.48769,1.50652,1.52508,1.54339,1.56147,1.57929,1.59682,1.61399,1.63072,1.6469,1.66239,1.67704,1.69067,1.70308,1.71407,1.72338,1.73079,1.73602,1.73883,1.73894,1.73607,1.72999,1.72042,1.70714,1.68992,1.66859,1.64298,1.61296,1.57847,1.53946,1.49595,1.44801,1.39576,1.33939,1.27914,1.21531,1.14827,1.07843,1.00627,0.932299,0.857096,0.781261,0.705431,0.630266,0.556445,0.484649,0.415561,0.349851,0.288168,0.23113,0.179318,0.133265,0.0934477,0.0602831,0.0341189,0.0152308,0.00381774,2.99952e-32,
0,0.00217264,0.00868309,0.0195092,0.0346146,0.0539496,0.0774515,0.105046,0.136649,0.172164,0.211488,0.254509,0.301107,0.351153,0.404513,0.461044,0.520594,0.583004,0.648101,0.715703,0.785613,0.857618,0.931489,1.00698,1.08381,1.1617,1.24033,1.31935,1.39841,1.47712,1.55505,1.63179,1.70687,1.77983,1.85018,1.91745,1.98114,2.04077,2.09586,2.14596,2.19063,2.22946,2.2621,2.28821,2.30752,2.31982,2.32493,2.32277,2.3133,2.29654,2.27262,2.24169,2.204,2.15985,2.10958,2.05362,1.99244,1.92653,1.85644,1.78274,1.70601,1.62687,1.5459,1.46371,1.38089,1.298,1.21559,1.13417,1.0542,0.976127,0.900323,0.82713,0.756837,0.689683,0.625859,0.565505,0.508718,0.455548,0.406008,0.360072,0.31768,0.278744,0.243152,0.210771,0.181453,0.155035,0.13135,0.110226,0.0914891,0.0749687,0.0604996,0.0479243,0.0370951,0.0278758,0.0201435,0.0137896,0.00872064,0.00485938,0.00214509,0.00053407,2.99952e-32,
