0,1,0.5,4.9344
0.1,1,0.487712,4.91466
0.2,1,0.443225,4.9278
0.3,1.00001,0.444921,5.37005
0.4,0.999992,0.538152,5.50384
0.5,0.999992,0.607213,5.40488
0.6,0.999984,0.536221,5.87702
0.7,1.00001,0.415348,5.65897
0.8,1.00001,0.410847,5.36323
0.9,1.00001,0.510805,5.51963
1,0.999991,0.565941,5.11899
1.1,0.999998,0.534932,4.87278
1.2,0.999996,0.504263,4.92055
1.3,0.999996,0.500826,4.94285
1.4,0.999999,0.468472,4.90274
1.5,1.00001,0.430141,5.09789
1.6,1.00002,0.478703,5.55125
1.7,0.999997,0.583541,5.41068
1.8,0.999986,0.592445,5.60811
1.9,0.999985,0.476134,5.90056
2,1.00001,0.394492,5.42208
2.1,1.00001,0.452427,5.43786
2.2,1.00001,0.54677,5.37748
2.3,0.999995,0.556625,4.92955
2.4,0.999996,0.516745,4.87936
2.5,0.999993,0.505064,4.93075
2.6,0.999994,0.492784,4.9501
2.7,0.999997,0.444227,4.93383
2.8,1.00002,0.437102,5.35493
2.9,1.00001,0.527937,5.56823
3,1,0.60753,5.40215
3.1,0.999978,0.548122,5.83965
3.2,0.99999,0.424365,5.70728
3.3,1,0.406413,5.32591
3.4,1.00002,0.500479,5.47694
3.5,1.00001,0.561173,5.14191
3.6,0.999997,0.537423,4.85263
3.7,0.999995,0.508985,4.89571
3.8,0.999991,0.506161,4.9594
3.9,0.999996,0.472785,4.93874
4,0.999996,0.427356,5.0779
4.1,1.00002,0.468121,5.57158
4.2,1.00001,0.576666,5.46837
4.3,1,0.599045,5.56115
4.4,0.999975,0.488814,5.91012
4.5,0.999995,0.39775,5.4474
4.6,1,0.443756,5.37235
4.7,1.00002,0.538133,5.37403
4.8,1,0.555416,4.93996
4.9,0.999998,0.520482,4.84953
5,0.999996,0.51003,4.92202
5.1,0.999993,0.498428,4.9854
5.2,0.999996,0.446319,4.94953
5.3,0.999995,0.430033,5.33152
5.4,1.00002,0.516987,5.62668
5.5,1.00001,0.606437,5.41303
5.6,1,0.559336,5.79287
5.7,0.999978,0.434392,5.75194
5.8,0.999996,0.40341,5.30014
5.9,1,0.490368,5.42531
6,1.00001,0.555663,5.16124
6.1,1,0.538885,4.84123
6.2,1,0.513236,4.87009
6.3,1,0.511685,4.97099
6.4,0.999996,0.477929,4.98094
6.5,0.999992,0.425659,5.06323
6.6,0.999995,0.457711,5.57828
6.7,1.00001,0.56852,5.53127
6.8,1.00001,0.604461,5.5212
6.9,1,0.501514,5.90486
7,0.999985,0.402475,5.48199
7.1,0.999993,0.436006,5.31029
7.2,1,0.52921,5.3596
7.3,1.00001,0.55328,4.95491
7.4,1,0.523423,4.825
7.5,1,0.514747,4.90862
7.6,1,0.504519,5.01908
7.7,0.999999,0.449417,4.97601
7.8,0.999984,0.423863,5.30341
7.9,0.999997,0.505563,5.67598
8,1.00001,0.60384,5.43577
8.1,1.00002,0.569814,5.7401
8.2,0.999999,0.44509,5.78898
8.3,0.999992,0.401939,5.28807
8.4,0.999987,0.480626,5.36744
8.5,1,0.549542,5.17515
8.6,1,0.539371,4.83778
8.7,1,0.516857,4.84476
8.8,1.00001,0.517193,4.97627
8.9,1,0.483877,5.02767
9,1,0.425067,5.05746
9.1,0.999978,0.44776,5.57212
9.2,0.999998,0.559191,5.59666
9.3,1,0.608502,5.48893
9.4,1.00003,0.514103,5.88519
9.5,0.999997,0.408448,5.52227
9.6,0.999994,0.429471,5.25536
9.7,0.999984,0.520118,5.33523
9.8,1,0.550287,4.97239
9.9,1,0.525466,4.8067
