0,1,0.5,4.9344
0.1,1,0.482943,4.91173
0.2,1.00002,0.439722,5.27103
0.3,1.00003,0.496929,5.77213
0.4,1.00003,0.609799,6.26442
0.5,0.99998,0.537257,7.37014
0.6,0.999949,0.361481,7.83898
0.7,0.999963,0.421145,9.48114
0.8,0.999985,0.645506,9.88886
0.9,1.00006,0.615393,11.8627
1,1.00006,0.366802,12.2625
1.1,1.00001,0.366383,14.2491
1.2,0.99998,0.603089,14.6736
1.3,0.999938,0.632211,16.3769
1.4,0.999969,0.432602,16.8445
1.5,1.00002,0.388267,18.0944
1.6,1.00002,0.542083,18.5655
1.7,1.00003,0.569384,19.2782
1.8,1.00001,0.469988,19.5668
1.9,0.999997,0.484331,19.8005
2,0.999995,0.532739,19.6871
2.1,0.999989,0.468035,19.6476
2.2,0.999973,0.443008,18.9991
2.3,0.99997,0.56856,18.8213
2.4,1.00002,0.595678,17.5993
2.5,1.00004,0.409426,17.3062
2.6,1.00005,0.367756,15.6292
2.7,1.00003,0.588421,15.2438
2.8,0.999945,0.66018,13.3739
2.9,0.999944,0.435248,12.8572
3,0.999971,0.325718,11.0803
3.1,1.00001,0.532827,10.3535
3.2,1.00007,0.664063,8.92611
3.3,1.00003,0.499652,8.03336
3.4,0.999996,0.371072,7.1111
3.5,0.999975,0.475151,6.21498
3.6,0.999963,0.577854,5.78254
3.7,0.999995,0.531798,5.10618
3.8,1,0.481139,5.03773
3.9,1,0.482795,4.82976
4,1.00001,0.462365,4.96642
4.1,1.00002,0.48385,5.39301
4.2,1.00003,0.58051,5.60938
4.3,0.999999,0.562393,6.69323
4.4,0.99998,0.395682,6.95787
4.5,0.999943,0.390797,8.5618
4.6,0.999963,0.605232,8.91424
4.7,1.00004,0.646104,10.7455
4.8,1.00005,0.415006,11.2738
4.9,1.00005,0.332165,13.0238
5,1,0.556293,13.7927
5.1,0.999935,0.666022,15.246
5.2,0.999961,0.471129,16.1615
5.3,0.999988,0.361719,17.1841
5.4,1.00002,0.507014,18.0659
5.5,1.00004,0.596687,18.6443
5.6,1.00001,0.497565,19.3242
5.7,1,0.449433,19.5617
5.8,0.999996,0.522258,19.7955
5.9,0.999992,0.503652,19.8132
6,0.999977,0.443427,19.403
6.1,0.999974,0.530504,19.2773
6.2,0.99999,0.596815,18.2989
6.3,1.00001,0.459463,18
6.4,1.00006,0.359941,16.6703
6.5,1.00004,0.531872,16.088
6.6,0.999983,0.673046,14.6183
6.7,0.999958,0.489296,13.7101
6.8,0.999931,0.317699,12.3622
6.9,0.999994,0.47939,11.1646
7,1.00005,0.668675,10.1538
7.1,1.00004,0.549889,8.75669
7.2,1.00003,0.364356,8.12591
7.3,0.999978,0.436747,6.76198
7.4,0.999957,0.585889,6.44294
7.5,0.999986,0.556916,5.42498
7.6,0.999994,0.469697,5.30847
7.7,1.00001,0.469845,4.86913
7.8,1.00001,0.481393,4.85915
7.9,1.00002,0.485254,5.10512
8,1.00002,0.552506,5.18553
8.1,1.00002,0.568337,6.05596
8.2,1,0.435427,6.29721
8.3,0.999945,0.379045,7.58156
8.4,0.999961,0.555574,8.10323
8.5,0.999995,0.662337,9.54192
8.6,1.00003,0.466978,10.4277
8.7,1.00008,0.319142,11.7416
8.8,1.00002,0.502092,12.9727
8.9,0.999967,0.675555,13.9646
9,0.999953,0.527317,15.417
9.1,0.999949,0.347436,16.0849
9.2,1.00001,0.46038,17.501
9.3,1.00004,0.613221,17.909
9.4,1.00003,0.531428,18.9801
9.5,1.00002,0.434144,19.1622
9.6,0.999994,0.492338,19.7199
9.7,0.999991,0.528705,19.7299
9.8,0.999987,0.46691,19.72
9.9,0.999981,0.4915,19.5545
