0,1,0.5,4.9344
0.1,1,0.498104,4.93462
0.2,1,0.49322,4.93913
0.3,1,0.499501,4.94504
0.4,1,0.512906,4.95081
0.5,1,0.505127,4.96568
0.6,0.999999,0.482243,4.97258
0.7,1,0.488322,4.99788
0.8,1,0.5208,5.00456
0.9,1,0.519703,5.0382
1,1,0.478407,5.04512
1.1,1,0.471371,5.08613
1.2,0.999999,0.519825,5.09698
1.3,0.999998,0.537818,5.14374
1.4,0.999999,0.484648,5.16106
1.5,1,0.453411,5.20826
1.6,1,0.508192,5.23506
1.7,1,0.554227,5.27868
1.8,0.999999,0.50148,5.31992
1.9,0.999997,0.439937,5.35874
2,0.999999,0.486678,5.41577
2.1,1,0.563518,5.4479
2.2,1,0.526832,5.51953
2.3,1,0.435919,5.54427
2.4,0.999999,0.458622,5.63146
2.5,0.999998,0.561378,5.65145
2.6,0.999998,0.556262,5.75153
2.7,0.999999,0.444773,5.77129
2.8,1,0.429299,5.87568
2.9,1,0.545598,5.90149
3,1,0.583861,6.00463
3.1,0.999998,0.467379,6.0423
3.2,0.999996,0.405036,6.14164
3.3,0.999999,0.516639,6.19472
3.4,1,0.603294,6.28336
3.5,1,0.501816,6.35736
3.6,1,0.391821,6.42859
3.7,0.999998,0.477906,6.52888
3.8,0.999995,0.609111,6.58372
3.9,0.999998,0.543428,6.70657
4,1,0.394217,6.7499
4.1,1,0.43508,6.8882
4.2,1,0.598013,6.92301
4.3,0.999999,0.585619,7.07565
4.4,0.999997,0.414201,7.10551
4.5,0.999996,0.395388,7.26742
4.6,0.999998,0.569412,7.30199
4.7,1.00001,0.620985,7.4578
4.8,1,0.45069,7.51014
4.9,1,0.366146,7.64967
5,0.999998,0.526085,7.72567
5.1,0.999993,0.642522,7.84956
5.2,0.999998,0.499483,7.9482
5.3,1,0.353537,8.05327
5.4,1,0.473565,8.17933
5.5,1.00001,0.645251,8.25731
5.6,0.999998,0.553766,8.41693
5.7,0.999994,0.361321,8.47054
5.8,0.999997,0.419554,8.65397
5.9,0.999999,0.626838,8.69762
6,1.00001,0.605374,8.88837
6.1,1.00001,0.390011,8.93143
6.2,0.999999,0.372526,9.12624
6.3,0.999997,0.588565,9.17019
6.4,0.999994,0.645846,9.36654
6.5,0.999998,0.436731,9.4211
6.6,1.00001,0.340311,9.6002
6.7,1,0.534991,9.68448
6.8,1,0.668291,9.83093
6.9,0.999998,0.495309,9.95098
7,0.999992,0.328801,10.0706
7.1,0.999998,0.473445,10.2162
7.2,1,0.668229,10.3156
7.3,1.00001,0.557534,10.4857
7.4,1.00001,0.340659,10.5574
7.5,0.999997,0.412928,10.7602
7.6,0.999994,0.644732,10.8049
7.7,0.999996,0.6141,11.0282
7.8,0.999998,0.375084,11.0683
7.9,1.00001,0.36244,11.2853
8,1.00001,0.600578,11.339
8.1,1,0.656489,11.5431
8.2,0.999997,0.427491,11.6079
8.3,0.999992,0.329809,11.8043
8.4,0.999997,0.541738,11.8827
8.5,1.00001,0.678158,12.0559
8.6,1,0.490552,12.1696
8.7,1,0.31999,12.2989
8.8,0.999998,0.476793,12.4564
8.9,0.999992,0.675671,12.5507
9,0.999997,0.555074,12.7321
9.1,1,0.334617,12.8115
9.2,1.00001,0.415071,13.005
9.3,1.00001,0.649511,13.0664
9.4,0.999998,0.61166,13.2824
9.5,0.999995,0.371395,13.3201
9.6,0.999995,0.365621,13.5509
9.7,0.999998,0.603529,13.5887
9.8,1.00001,0.65228,13.8006
9.9,1.00001,0.42471,13.866
