0,1,0.526385,5.17646
0.1,1,0.460762,5.16963
0.2,0.999998,0.44814,5.1859
0.3,0.999994,0.513313,5.2443
0.4,1,0.55732,5.15352
0.5,1,0.516889,5.17401
0.6,1,0.460169,5.12505
0.7,0.999999,0.469513,5.03848
0.8,0.999997,0.513575,5.03497
0.9,0.999999,0.520511,4.96765
1,1,0.499932,4.94596
1.1,0.999999,0.50074,4.94318
1.2,0.999999,0.509785,4.96452
1.3,1,0.488481,4.97245
1.4,1,0.467122,5.02863
1.5,0.999998,0.499188,5.09627
1.6,0.999998,0.547709,5.09182
1.7,0.999996,0.529006,5.19829
1.8,1,0.460857,5.19183
1.9,1,0.446914,5.18453
2,1,0.511446,5.23941
2.1,0.999997,0.555293,5.13988
2.2,0.999996,0.516975,5.13969
2.3,1,0.464644,5.09751
2.4,1,0.472951,5.00979
2.5,1,0.510493,5.00466
2.6,0.999999,0.514047,4.95565
2.7,0.999999,0.498857,4.94016
2.8,1,0.506897,4.94293
2.9,0.999998,0.514693,4.98434
3,0.999998,0.485816,4.99705
3.1,0.999999,0.461721,5.05405
3.2,1,0.497813,5.13405
3.3,1,0.550537,5.11732
3.4,0.999998,0.531681,5.21333
3.5,0.999996,0.461227,5.20734
3.6,0.999998,0.446687,5.17504
3.7,1,0.50944,5.22446
3.8,1,0.552354,5.12355
3.9,1,0.51686,5.10454
4,0.999996,0.469191,5.06921
4.1,0.999999,0.477224,4.98404
4.2,1,0.507585,4.97689
4.3,1,0.507261,4.94746
4.4,0.999999,0.497442,4.94375
4.5,1,0.512666,4.95082
4.6,1,0.519664,5.01009
4.7,0.999999,0.483887,5.02713
4.8,0.999997,0.456538,5.07769
4.9,0.999997,0.49643,5.16824
5,1,0.552466,5.13963
5.1,1,0.533928,5.22169
5.2,1,0.462438,5.21781
5.3,0.999998,0.446873,5.16074
5.4,0.999995,0.507729,5.20115
5.5,1,0.548457,5.10133
5.6,1,0.516302,5.06789
5.7,1,0.4741,5.04119
5.8,0.999999,0.48188,4.96522
5.9,0.999999,0.505113,4.95682
6,0.999999,0.50028,4.94394
6.1,0.999999,0.49554,4.95432
6.2,0.999998,0.518172,4.96349
6.3,1,0.52449,5.03904
6.4,1,0.482509,5.06228
6.5,1,0.452075,5.10172
6.6,0.999997,0.4946,5.19822
6.7,0.999997,0.553951,5.15728
6.8,0.999997,0.53545,5.22058
6.9,1,0.464281,5.21892
7,1,0.447915,5.14313
7.1,1,0.505854,5.17315
7.2,0.999996,0.544196,5.07808
7.3,0.999998,0.514962,5.03206
7.4,1,0.47927,5.01192
7.5,1,0.487051,4.95123
7.6,0.999999,0.50291,4.94487
7.7,1,0.493406,4.94759
7.8,1,0.493239,4.9742
7.9,1,0.523067,4.98188
8,0.999996,0.529419,5.06756
8.1,0.999998,0.481434,5.09796
8.2,0.999999,0.448435,5.12316
8.3,1,0.492698,5.22257
8.4,1,0.554435,5.17257
8.5,0.999998,0.536817,5.21205
8.6,0.999995,0.466226,5.21165
8.7,0.999999,0.450044,5.11955
8.8,1,0.503994,5.13894
8.9,1,0.53928,5.05477
9,0.999999,0.513253,5.00162
9.1,0.999998,0.484295,4.98676
9.2,0.999999,0.492788,4.943
9.3,1,0.501127,4.93965
9.4,0.999998,0.486523,4.95505
9.5,0.999999,0.490748,5.0009
9.6,1,0.527334,5.00688
9.7,1,0.534076,5.09702
9.8,0.999998,0.48112,5.13394
9.9,0.999997,0.445172,5.13979
